name,street_address,google_map,review_count,phone,restaurant_type,price_range,restaurant_main_type,latitude,longitude,review_type,review_score
Toloache-Midtown,"251 West 50th Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7621700%2C-73.985663,5178,(212) 581-1818,Mexican,$30 and under,Mexican,40.7623091,-73.9855741,service_review,4.4
Toloache-Midtown,"251 West 50th Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7621700%2C-73.985663,5178,(212) 581-1818,Mexican,$30 and under,Mexican,40.7623091,-73.9855741,ambience_review,4.1
Toloache-Midtown,"251 West 50th Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7621700%2C-73.985663,5178,(212) 581-1818,Mexican,$30 and under,Mexican,40.7623091,-73.9855741,value_review,4
Blue Fin - New York,"1567 Broadway at 47th Street W Hotel Times Square New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7592810%2C-73.985265,6558,(212) 918-1400,Seafood,$31 to $50,Seafood,40.7593562,-73.98569,average_review,4.36558
Blue Fin - New York,"1567 Broadway at 47th Street W Hotel Times Square New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7592810%2C-73.985265,6558,(212) 918-1400,Seafood,$31 to $50,Seafood,40.7593562,-73.98569,food_review,4.4
Blue Fin - New York,"1567 Broadway at 47th Street W Hotel Times Square New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7592810%2C-73.985265,6558,(212) 918-1400,Seafood,$31 to $50,Seafood,40.7593562,-73.98569,service_review,4.3
Blue Fin - New York,"1567 Broadway at 47th Street W Hotel Times Square New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7592810%2C-73.985265,6558,(212) 918-1400,Seafood,$31 to $50,Seafood,40.7593562,-73.98569,ambience_review,4.2
Blue Fin - New York,"1567 Broadway at 47th Street W Hotel Times Square New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7592810%2C-73.985265,6558,(212) 918-1400,Seafood,$31 to $50,Seafood,40.7593562,-73.98569,value_review,3.8
Bar Boulud,"1900 Broadway New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7713730%2C-73.982034,6814,(212) 595-0303,French,$30 and under,French,40.771542,-73.9814645,average_review,4.46814
Bar Boulud,"1900 Broadway New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7713730%2C-73.982034,6814,(212) 595-0303,French,$30 and under,French,40.771542,-73.9814645,food_review,4.4
Bar Boulud,"1900 Broadway New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7713730%2C-73.982034,6814,(212) 595-0303,French,$30 and under,French,40.771542,-73.9814645,service_review,4.3
Bar Boulud,"1900 Broadway New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7713730%2C-73.982034,6814,(212) 595-0303,French,$30 and under,French,40.771542,-73.9814645,ambience_review,4.1
Bar Boulud,"1900 Broadway New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7713730%2C-73.982034,6814,(212) 595-0303,French,$30 and under,French,40.771542,-73.9814645,value_review,3.9
Hakkasan - New York,"311 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7583430%2C-73.990152,2492,(212) 776-1818,Chinese,$50 and over,Chinese,40.7584487,-73.9900275,average_review,4.62492
Hakkasan - New York,"311 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7583430%2C-73.990152,2492,(212) 776-1818,Chinese,$50 and over,Chinese,40.7584487,-73.9900275,food_review,4.6
Hakkasan - New York,"311 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7583430%2C-73.990152,2492,(212) 776-1818,Chinese,$50 and over,Chinese,40.7584487,-73.9900275,service_review,4.4
Hakkasan - New York,"311 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7583430%2C-73.990152,2492,(212) 776-1818,Chinese,$50 and over,Chinese,40.7584487,-73.9900275,ambience_review,4.5
Hakkasan - New York,"311 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7583430%2C-73.990152,2492,(212) 776-1818,Chinese,$50 and over,Chinese,40.7584487,-73.9900275,value_review,4
Lincoln Ristorante,"142 West 65th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7736160%2C-73.98356,4697,(212) 359-6500,Italian,$31 to $50,Italian,40.7733125,-73.9837555,average_review,4.64697
Lincoln Ristorante,"142 West 65th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7736160%2C-73.98356,4697,(212) 359-6500,Italian,$31 to $50,Italian,40.7733125,-73.9837555,food_review,4.6
Lincoln Ristorante,"142 West 65th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7736160%2C-73.98356,4697,(212) 359-6500,Italian,$31 to $50,Italian,40.7733125,-73.9837555,service_review,4.6
Lincoln Ristorante,"142 West 65th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7736160%2C-73.98356,4697,(212) 359-6500,Italian,$31 to $50,Italian,40.7733125,-73.9837555,ambience_review,4.7
Lincoln Ristorante,"142 West 65th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7736160%2C-73.98356,4697,(212) 359-6500,Italian,$31 to $50,Italian,40.7733125,-73.9837555,value_review,4
Café Boulud,"20 East 76th St. New York, NY  10021",//www.google.com/maps/search/?api=1&query=40.7745190%2C-73.963928,5194,(212) 772-2600,French,$50 and over,French,40.7744937,-73.9640958,average_review,4.65194
Café Boulud,"20 East 76th St. New York, NY  10021",//www.google.com/maps/search/?api=1&query=40.7745190%2C-73.963928,5194,(212) 772-2600,French,$50 and over,French,40.7744937,-73.9640958,food_review,4.5
Café Boulud,"20 East 76th St. New York, NY  10021",//www.google.com/maps/search/?api=1&query=40.7745190%2C-73.963928,5194,(212) 772-2600,French,$50 and over,French,40.7744937,-73.9640958,service_review,4.5
Café Boulud,"20 East 76th St. New York, NY  10021",//www.google.com/maps/search/?api=1&query=40.7745190%2C-73.963928,5194,(212) 772-2600,French,$50 and over,French,40.7744937,-73.9640958,ambience_review,4.5
Café Boulud,"20 East 76th St. New York, NY  10021",//www.google.com/maps/search/?api=1&query=40.7745190%2C-73.963928,5194,(212) 772-2600,French,$50 and over,French,40.7744937,-73.9640958,value_review,4
The View Restaurant,"1535 Broadway New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7582300%2C-73.985763,10389,(212) 704-8900,Contemporary American,$31 to $50,Contemporary American,40.7587183,-73.9862168,average_review,4.310389
The View Restaurant,"1535 Broadway New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7582300%2C-73.985763,10389,(212) 704-8900,Contemporary American,$31 to $50,Contemporary American,40.7587183,-73.9862168,food_review,4.2
The View Restaurant,"1535 Broadway New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7582300%2C-73.985763,10389,(212) 704-8900,Contemporary American,$31 to $50,Contemporary American,40.7587183,-73.9862168,service_review,4.4
The View Restaurant,"1535 Broadway New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7582300%2C-73.985763,10389,(212) 704-8900,Contemporary American,$31 to $50,Contemporary American,40.7587183,-73.9862168,ambience_review,4.5
The View Restaurant,"1535 Broadway New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7582300%2C-73.985763,10389,(212) 704-8900,Contemporary American,$31 to $50,Contemporary American,40.7587183,-73.9862168,value_review,3.7
Park Avenue Spring,"360 Park Avenue South New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7424320%2C-73.985121,1837,(212) 951-7111,American,$31 to $50,American,40.7421397,-73.9855281,average_review,4.61837
Park Avenue Spring,"360 Park Avenue South New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7424320%2C-73.985121,1837,(212) 951-7111,American,$31 to $50,American,40.7421397,-73.9855281,food_review,4.6
Park Avenue Spring,"360 Park Avenue South New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7424320%2C-73.985121,1837,(212) 951-7111,American,$31 to $50,American,40.7421397,-73.9855281,service_review,4.5
Park Avenue Spring,"360 Park Avenue South New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7424320%2C-73.985121,1837,(212) 951-7111,American,$31 to $50,American,40.7421397,-73.9855281,ambience_review,4.7
Park Avenue Spring,"360 Park Avenue South New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7424320%2C-73.985121,1837,(212) 951-7111,American,$31 to $50,American,40.7421397,-73.9855281,value_review,4.2
Zuma Japanese Restaurant - NY,"261 Madison Avenue New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7504680%2C-73.980608,678,(212) 544-9862,Japanese,$50 and over,Japanese & Koren,40.7504971,-73.9806384,average_review,4.7678
Zuma Japanese Restaurant - NY,"261 Madison Avenue New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7504680%2C-73.980608,678,(212) 544-9862,Japanese,$50 and over,Japanese & Koren,40.7504971,-73.9806384,food_review,4.6
Zuma Japanese Restaurant - NY,"261 Madison Avenue New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7504680%2C-73.980608,678,(212) 544-9862,Japanese,$50 and over,Japanese & Koren,40.7504971,-73.9806384,service_review,4.4
Zuma Japanese Restaurant - NY,"261 Madison Avenue New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7504680%2C-73.980608,678,(212) 544-9862,Japanese,$50 and over,Japanese & Koren,40.7504971,-73.9806384,ambience_review,4.6
Zuma Japanese Restaurant - NY,"261 Madison Avenue New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7504680%2C-73.980608,678,(212) 544-9862,Japanese,$50 and over,Japanese & Koren,40.7504971,-73.9806384,value_review,4.1
La Pecora Bianca - NoMad,"1133 Broadway New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7436890%2C-73.989339,911,(212) 498-9696,Italian,$30 and under,Italian,40.7437839,-73.9893618,average_review,4.6911
La Pecora Bianca - NoMad,"1133 Broadway New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7436890%2C-73.989339,911,(212) 498-9696,Italian,$30 and under,Italian,40.7437839,-73.9893618,food_review,4.5
La Pecora Bianca - NoMad,"1133 Broadway New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7436890%2C-73.989339,911,(212) 498-9696,Italian,$30 and under,Italian,40.7437839,-73.9893618,service_review,4.3
La Pecora Bianca - NoMad,"1133 Broadway New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7436890%2C-73.989339,911,(212) 498-9696,Italian,$30 and under,Italian,40.7437839,-73.9893618,ambience_review,4.5
La Pecora Bianca - NoMad,"1133 Broadway New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7436890%2C-73.989339,911,(212) 498-9696,Italian,$30 and under,Italian,40.7437839,-73.9893618,value_review,4.2
La Pecora Bianca - Midtown,"950 2nd Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7550050%2C-73.968053,288,(212) 899-9996,Italian,$30 and under,Italian,40.7550058,-73.9680538,average_review,4.5288
La Pecora Bianca - Midtown,"950 2nd Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7550050%2C-73.968053,288,(212) 899-9996,Italian,$30 and under,Italian,40.7550058,-73.9680538,food_review,4.4
La Pecora Bianca - Midtown,"950 2nd Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7550050%2C-73.968053,288,(212) 899-9996,Italian,$30 and under,Italian,40.7550058,-73.9680538,service_review,4.1
La Pecora Bianca - Midtown,"950 2nd Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7550050%2C-73.968053,288,(212) 899-9996,Italian,$30 and under,Italian,40.7550058,-73.9680538,ambience_review,4.4
La Pecora Bianca - Midtown,"950 2nd Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7550050%2C-73.968053,288,(212) 899-9996,Italian,$30 and under,Italian,40.7550058,-73.9680538,value_review,4
Calle Ocho,"45 West 81st Street inside the Excelsior Hotel New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7828490%2C-73.973619,3465,(212) 873-5025,Latin American,$31 to $50,Spanish,40.7830052,-73.9736309,average_review,4.33465
Calle Ocho,"45 West 81st Street inside the Excelsior Hotel New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7828490%2C-73.973619,3465,(212) 873-5025,Latin American,$31 to $50,Spanish,40.7830052,-73.9736309,food_review,4.3
Calle Ocho,"45 West 81st Street inside the Excelsior Hotel New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7828490%2C-73.973619,3465,(212) 873-5025,Latin American,$31 to $50,Spanish,40.7830052,-73.9736309,service_review,4.2
Calle Ocho,"45 West 81st Street inside the Excelsior Hotel New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7828490%2C-73.973619,3465,(212) 873-5025,Latin American,$31 to $50,Spanish,40.7830052,-73.9736309,ambience_review,4.3
Calle Ocho,"45 West 81st Street inside the Excelsior Hotel New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7828490%2C-73.973619,3465,(212) 873-5025,Latin American,$31 to $50,Spanish,40.7830052,-73.9736309,value_review,4.1
Sarabeth's Park Avenue South,"381 Park Ave South New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7425210%2C-73.984531,1604,(212) 335-0093,American,$30 and under,American,40.7423754,-73.9841967,average_review,4.51604
Sarabeth's Park Avenue South,"381 Park Ave South New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7425210%2C-73.984531,1604,(212) 335-0093,American,$30 and under,American,40.7423754,-73.9841967,food_review,4.4
Sarabeth's Park Avenue South,"381 Park Ave South New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7425210%2C-73.984531,1604,(212) 335-0093,American,$30 and under,American,40.7423754,-73.9841967,service_review,4.1
Sarabeth's Park Avenue South,"381 Park Ave South New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7425210%2C-73.984531,1604,(212) 335-0093,American,$30 and under,American,40.7423754,-73.9841967,ambience_review,4.3
Sarabeth's Park Avenue South,"381 Park Ave South New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7425210%2C-73.984531,1604,(212) 335-0093,American,$30 and under,American,40.7423754,-73.9841967,value_review,3.8
Lavo - NYC,"39 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7623230%2C-73.970304,2317,(212) 750-5588,Italian,$50 and over,Italian,40.7629003,-73.9714637,average_review,4.62317
Lavo - NYC,"39 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7623230%2C-73.970304,2317,(212) 750-5588,Italian,$50 and over,Italian,40.7629003,-73.9714637,food_review,4.6
Lavo - NYC,"39 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7623230%2C-73.970304,2317,(212) 750-5588,Italian,$50 and over,Italian,40.7629003,-73.9714637,service_review,4.5
Lavo - NYC,"39 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7623230%2C-73.970304,2317,(212) 750-5588,Italian,$50 and over,Italian,40.7629003,-73.9714637,ambience_review,4.5
Lavo - NYC,"39 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7623230%2C-73.970304,2317,(212) 750-5588,Italian,$50 and over,Italian,40.7629003,-73.9714637,value_review,4.1
La Masseria,"235 West 48th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7604370%2C-73.985575,3664,(212) 582-2111,Italian,$31 to $50,Italian,40.7608251,-73.9862213,average_review,4.63664
La Masseria,"235 West 48th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7604370%2C-73.985575,3664,(212) 582-2111,Italian,$31 to $50,Italian,40.7608251,-73.9862213,food_review,4.7
La Masseria,"235 West 48th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7604370%2C-73.985575,3664,(212) 582-2111,Italian,$31 to $50,Italian,40.7608251,-73.9862213,service_review,4.6
La Masseria,"235 West 48th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7604370%2C-73.985575,3664,(212) 582-2111,Italian,$31 to $50,Italian,40.7608251,-73.9862213,ambience_review,4.5
La Masseria,"235 West 48th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7604370%2C-73.985575,3664,(212) 582-2111,Italian,$31 to $50,Italian,40.7608251,-73.9862213,value_review,4.2
Lido,"2168 Frederick Douglass Blvd. New York, NY  10026",//www.google.com/maps/search/?api=1&query=40.8050550%2C-73.954881,1047,(646) 490-8575,Italian,$30 and under,Italian,40.8048926,-73.9546798,average_review,4.51047
Lido,"2168 Frederick Douglass Blvd. New York, NY  10026",//www.google.com/maps/search/?api=1&query=40.8050550%2C-73.954881,1047,(646) 490-8575,Italian,$30 and under,Italian,40.8048926,-73.9546798,food_review,4.5
Lido,"2168 Frederick Douglass Blvd. New York, NY  10026",//www.google.com/maps/search/?api=1&query=40.8050550%2C-73.954881,1047,(646) 490-8575,Italian,$30 and under,Italian,40.8048926,-73.9546798,service_review,4.5
Lido,"2168 Frederick Douglass Blvd. New York, NY  10026",//www.google.com/maps/search/?api=1&query=40.8050550%2C-73.954881,1047,(646) 490-8575,Italian,$30 and under,Italian,40.8048926,-73.9546798,ambience_review,4.4
Lido,"2168 Frederick Douglass Blvd. New York, NY  10026",//www.google.com/maps/search/?api=1&query=40.8050550%2C-73.954881,1047,(646) 490-8575,Italian,$30 and under,Italian,40.8048926,-73.9546798,value_review,4.3
Ristorante Morini,"1167 Madison Avenue New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7805840%2C-73.958881,1190,(212) 249-0444,Italian,$31 to $50,Italian,40.7805467,-73.9588577,average_review,4.6119
Ristorante Morini,"1167 Madison Avenue New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7805840%2C-73.958881,1190,(212) 249-0444,Italian,$31 to $50,Italian,40.7805467,-73.9588577,food_review,4.6
